id,location,survival_target,location_target,month_target,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
64,Battle Creek,juv_migratory,Sutter Bypass,10,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
65,Upper Sacramento River,juv_migratory,Yolo Bypass,10,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
65,Battle Creek,juv_migratory,Yolo Bypass,10,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
66,Upper Sacramento River,juv_migratory,Battle Creek,10,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
66,Battle Creek,juv_migratory,Battle Creek,10,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
67,Upper Sacramento River,juv_migratory,Upper-mid Sacramento River,11,3698,3290,1392,1542,3360,3424,2596,1408,608,320,112,148,78,14,30,40,66,118,286,479.99999999999994
67,Battle Creek,juv_migratory,Upper-mid Sacramento River,11,3780,3594,1398,702,2474,3556,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
68,Upper Sacramento River,juv_migratory,Lower-mid Sacramento River,11,3698,3290,1392,1542,3360,3416,2586,1400,608,318,112,148,78,14,30,40,66,118,286,479.99999999999994
68,Battle Creek,juv_migratory,Lower-mid Sacramento River,11,3780,3594,1398,702,2474,3556,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
69,Upper Sacramento River,juv_migratory,Lower Sacramento River,11,3698,3290,1392,1542,3360,3436,2622,1418,608,322,112,148,78,14,30,40,66,118,286,479.99999999999994
69,Battle Creek,juv_migratory,Lower Sacramento River,11,3780,3594,1398,702,2474,3556,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
70,Upper Sacramento River,juv_migratory,Sutter Bypass,11,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
70,Battle Creek,juv_migratory,Sutter Bypass,11,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
71,Upper Sacramento River,juv_migratory,Yolo Bypass,11,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
71,Battle Creek,juv_migratory,Yolo Bypass,11,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
72,Upper Sacramento River,juv_migratory,Battle Creek,11,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
72,Battle Creek,juv_migratory,Battle Creek,11,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
73,Upper Sacramento River,juv_migratory,Upper-mid Sacramento River,12,3698,3290,1394,1616,3530,3588,2702,1464,642,338,120.00000000000001,154,82,14,30,42,66,116,292,488
73,Battle Creek,juv_migratory,Upper-mid Sacramento River,12,3780,3594,1400,736,2616,3786,2492,778,282,162,86,104,50,6,8,14,6,6,6,8
74,Upper Sacramento River,juv_migratory,Lower-mid Sacramento River,12,3698,3290,1394,1550,3404,3486,2614,1410,626,328,118,154,82,14,30,42,66,116,286,477.99999999999994
74,Battle Creek,juv_migratory,Lower-mid Sacramento River,12,3780,3594,1400,706,2566,3738,2430,742,280,160,82,100,48,6,8,12,6,6,6,8
75,Upper Sacramento River,juv_migratory,Lower Sacramento River,12,3698,3290,1394,1794,3932,4088,3206,1730,718,382,132,168,90,14,30,42,66,116,300,518
75,Battle Creek,juv_migratory,Lower Sacramento River,12,3780,3594,1400,816,2888,4296,3018,986,280,162,84,102,48,6,8,12,6,6,6,10
76,Upper Sacramento River,juv_migratory,Sutter Bypass,12,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
76,Battle Creek,juv_migratory,Sutter Bypass,12,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
77,Upper Sacramento River,juv_migratory,Yolo Bypass,12,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
77,Battle Creek,juv_migratory,Yolo Bypass,12,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
78,Upper Sacramento River,juv_migratory,Battle Creek,12,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
78,Battle Creek,juv_migratory,Battle Creek,12,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
79,Upper Sacramento River,juv_migratory,Upper-mid Sacramento River,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
79,Battle Creek,juv_migratory,Upper-mid Sacramento River,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
80,Upper Sacramento River,juv_migratory,Lower-mid Sacramento River,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
80,Battle Creek,juv_migratory,Lower-mid Sacramento River,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
81,Upper Sacramento River,juv_migratory,Lower Sacramento River,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
81,Battle Creek,juv_migratory,Lower Sacramento River,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
82,Upper Sacramento River,juv_migratory,Sutter Bypass,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
82,Battle Creek,juv_migratory,Sutter Bypass,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
83,Upper Sacramento River,juv_migratory,Yolo Bypass,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
83,Battle Creek,juv_migratory,Yolo Bypass,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
84,Upper Sacramento River,juv_migratory,Battle Creek,1,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
84,Battle Creek,juv_migratory,Battle Creek,1,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
85,Upper Sacramento River,juv_migratory,Upper-mid Sacramento River,2,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
85,Battle Creek,juv_migratory,Upper-mid Sacramento River,2,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
86,Upper Sacramento River,juv_migratory,Lower-mid Sacramento River,2,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
86,Battle Creek,juv_migratory,Lower-mid Sacramento River,2,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
87,Upper Sacramento River,juv_migratory,Lower Sacramento River,2,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
87,Battle Creek,juv_migratory,Lower Sacramento River,2,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
88,Upper Sacramento River,juv_migratory,Sutter Bypass,2,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
88,Battle Creek,juv_migratory,Sutter Bypass,2,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
89,Upper Sacramento River,juv_migratory,Yolo Bypass,2,3698,3290,1392,1542,3360,3408,2564,1390,606,316,112,148,78,14,28,40,64,112,272,454
89,Battle Creek,juv_migratory,Yolo Bypass,2,3780,3594,1398,702,2474,3554,2330,734,278,156,78,96,48,4,8,12,6,6,6,8
